sr_no,sector,line_ministry,implementing_agency,project_code,project_name,original_cost,revised_cost,expenditure,physical_progress,original_completion_date,revised_completion_date,sanction_date,cost_overrun_percent,expenditure_ratio,snapshot_month
919,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618449,Construction & Upgradation of existing road to 2-lane with paved shoulder from km27.200 End of Rongli bypass to km37.600New Rolep Bridge of Rhenok-Menla spur NH-717B on EPC Mode under SARDP-NE Phase-A in Sikkim Pkg-II B,230,244.91,0.0,77,15/04/2023,07/02/2025,09/07/2020,6.482608695652173,0.0,Jan_2026
920,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618446,Construction & Upgradation of existing road to 2-lane with paved shoulder from New Rolep Bridge at km 37.600 to Chochenpheri at km 52.00 in the section of Rongli to Chochenpheri of NH 717B Pkg-II C,493,478.79,0.0,72,23/05/2024,11/02/2025,07/10/2020,-2.8823529411764666,0.0,Jan_2026
921,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618427,Construction & upgradation of existing road to 2-lane with paved shoulder including geometric improvement of Kafer- Lava More section from km 40.00 to km 61.100 of NH717-A on EPC under SARDP-NE A in state of West Bengal Pkg-VA,311,273.78,6.11,95,05/04/2023,09/10/2025,25/06/2020,-11.967845659163997,1.9646302250803862,Jan_2026
922,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618429,Construction & upgradation of existing road to 2-lane with paved shoulder including geometric improvement of sect. from Pedong bypass to Reshi Border km 79.700 to km 96.254 of NH-717A under SARDP-NE-A on EPC as part of Alternate connectivity to Gangtok Lava More-Reshi Border Pkg-VB,345,395.59,382.89,91,17/04/2022,04/04/2025,29/06/2020,14.663768115942021,110.98260869565217,Jan_2026
923,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618396,Construction & Upgradation to 2 lane with paved shoulder from Design Km. 31.449 Khellani Ex. Km 44.946 to Km 51.700 Prem Nagar Ex. Km 68617 of 20.251 Km length on Khellani - Kishtwar - Chattroo section of NH-244 in the UT of J&K on EPC Mode under NHO-Gen PKG- 1,486,0.0,0.0,0,27/09/2021,02/10/2024,02/02/2021,-100.0,0.0,Jan_2026
924,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618395,"Construction & Upgradation to 2-lane with paved shoulder from Design Ch. Km 51700 at Premnagar km 66315 to Km 66535 New Thatri at Start of Km 83rd, Tunnel Km 82665 of 14.835 Km design length on Chenani-Sudhmahadev-Goha Khellani-Kishtwar-Vailoo Donipawa-Ashajipora section of NH-244 in the UT of J&K on EPC Mode under NHO-Gen Pkg - 2",512,0.0,0.0,0,24/02/2023,12/07/2025,30/03/2021,-100.0,0.0,Jan_2026
925,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618400,Construction & Upgradation to 2-lane with paved shoulder from Design Km 67.805 at the end of Km 83rd Tunnel near Dhrabshalla Ex. Km 83905 to Km 80.675 start of Kishtwar Bypass - Dulhasti Ex. Km 970751 of 12.870 Km length on chenani-Sudhmahadev-Goha Khellani-Kishtwar-vailoo-Donipawa-Ashajipora seition of NH-244 in the UT of J&K on EPC Mode under NHO-Gen Pkg-3,399,0.0,97.53,98,31/12/2022,31/10/2024,30/03/2021,-100.0,24.44360902255639,Jan_2026
926,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,617968,Construction & Widening Including Augustmuni Bypass Ch-16.545 to Ch - 19.890 to 2L/PS from Km 16.545-Km 33.130 & 45.980 -57.975 Augustmuni to Kund & Guptkashi to Sitapur on NH 109 in UK,419,0.0,178.35,95,16/02/2020,28/07/2021,20/03/2017,-100.0,42.565632458233885,Jan_2026
927,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618289,Construction and up gradation to 4-Lane of existing two lane with paved shoulder from Hapachara to Tulungia road of NH-117 of existing Km 0.00 to km 14.050 and Design Km 0.000 to km 14.660 under BMP on EPC mode,225,0.0,204.19,97,26/12/2022,30/06/2024,17/03/2020,-100.0,90.7511111111111,Jan_2026
928,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618393,"Construction for Mitigation Measures of 10 Nos. Landslides, 01 No. Sinking Zones and 1 No. of Minor Bridge in between at Ch. Km 368.00 to Km 433.00 on NH-07 on EPC Mode in Uttarakhand Package-1",217,0.0,94.73,94,05/12/2025,,07/12/2023,-100.0,43.654377880184335,Jan_2026
929,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618391,"Construction for Mitigation Measures of 5 Nos. Landslides, 05 No. Sinking Zones and 01 No. Bridge from Ch. 450.00 to Ch. 468.00 18 Km. Length on NH-07 Package-III",250,0.0,0.0,66,05/12/2025,,07/12/2023,-100.0,0.0,Jan_2026
930,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618392,"Construction for Mitigation Measures of 5 Nos. Landslides, 5 Nos. Sinking Zones in between Ch. 433.00 to 450.00 BANERPANI VILLAGE on NH-07 on EPC mode in the state of Uttarakhand Package-2",260,0.0,0.0,40,08/06/2026,,07/12/2023,-100.0,0.0,Jan_2026
931,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,617923,Construction of Daspalla Bypass from km 195.250 To 200.635 of NH-57 including land acquisition in the state of Odisha on EPC mode under Annual Plan 2022-23.,156,0.0,2.65,15,16/05/2027,,28/02/2023,-100.0,1.6987179487179487,Jan_2026
932,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618356,Construction of 2 -Lane with paved shoulders road from Tamenglong to Mahur in the state of Manipur from km 31.430 at Old Tamenglong to km 43.480 ending near Phelong on EPC Mode Package-3,234,0.0,186.27,97,20/12/2022,03/12/2025,30/03/2021,-100.0,79.60256410256412,Jan_2026
933,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618357,Construction of 2 -Lane with paved shoulders road from Tamenglong to Mahur NH-137 in Manipur starting from km 54.180 near Azuram to km 80.630 near Mandeu on EPC Mode Package 5,478,0.0,330.1,84,19/05/2023,06/04/2025,09/09/2021,-100.0,69.05857740585775,Jan_2026
934,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618358,Construction of 2 -Lane with paved shoulders road from Tamenglong to Mahur NH-137 starting from km 80.630 near Mandeu to km 96.870 near Jiri River on EPC Mode Package-6,311,0.0,223.12,83,20/05/2023,09/07/2027,13/09/2021,-100.0,71.7427652733119,Jan_2026
935,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,618034,Construction of 2 lane Barpeta Bypass from Km 77900Baradi to Km 86150 Deurikuchi Length8.25Km on NH-427 in the state of Assam under EPC ModeJob No.427/AS/2022-23/245,174,0.0,4.87,17,14/08/2026,,28/03/2023,-100.0,2.7988505747126435,Jan_2026
936,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,618160,"Construction of 2 lane Major Bridge including approaches over Brahmaputra between Majuli on North Bank and Jorhat on South Bank from km. 11.690 to km. 19.715 length of bridge 6,812.5m Package - II on NH-715K in the state of Assam Job no. 715/AS/2020-21/213",1019,0.0,0.0,0,10/12/2027,,29/03/2025,-100.0,0.0,Jan_2026
937,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,618200,Construction of 2 lane with Paved Shoulder for Northern Bypass Phase-II of Kota city in the State of Rajasthan.,318,0.0,5.97,25,14/04/2025,02/06/2026,31/03/2022,-100.0,1.8773584905660377,Jan_2026
938,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,618011,Construction of 2 lane with paved shoulder for the work of Development of remaining sections of NH-325 Balotra to sanderao via Jalore to 2 lane with paved shoulder configuration by Construction of Byasses for town portions1 Asotra- Brahmdham bypass 2Siwana Bypass 3 Mokalsar Bypass 4 Major realignment at Kathadi 5 Major realignment at Bishangarh 6 Jalore Bypass 7 Ahore Town portion 8 Dujana Bypass in the state of Rajasthan on EPC Mode,411,0.0,66.63,83,11/05/2024,31/05/2026,07/12/2021,-100.0,16.21167883211679,Jan_2026
939,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,618184,Construction of 2 Lane with paved shoulder from km 55.6 to km 90.7 existing chainages of NH-766C complete Realignment of 13.76 km with 2 major Bridges across Sharavathi Backwaters on EPC mode under Annual Plan 2022-23 in the state of Karnataka NH-766C-KNT-2022-23 dated 14.10.2022,314,0.0,0.0,42,12/02/2026,,12/01/2023,-100.0,0.0,Jan_2026
940,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,617929,Construction of 2 lane with paved shoulder of Kund Bypass from Design Km 35.130 to Km 47.700 existing Km 33.130 to Km 41.260 of NH-109 in the State of Uttarakhand,247,0.0,0.0,73,06/05/2020,08/02/2021,26/02/2018,-100.0,0.0,Jan_2026
941,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618420,"Construction of 2 lane with paved shoulder of Shillong Western Bypass starting from NH-06 near Ladumsaw existing km 60.900 of old NH-40 to NH-106 old NH-44E, Package-II km 12800 to km 24700 under SARDP-NE Phase A in the State of Meghalaya on EPC Mode",686,0.0,202.27,34,01/09/2026,,16/03/2023,-100.0,29.48542274052478,Jan_2026
942,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,618202,Construction of 2 lane with paved shoulders Baramulla Bypass Greenfield bypass from existing Ch. Km 47020 to Km 56720 and Design Ch. From 48500 to 62600 Total length 14.100 km on road Srinagar Baramulla Uri NH-01 in the UT of Jammu & Kashmir under Project.Package-III,992,0.0,0.0,38,01/09/2026,,22/03/2023,-100.0,0.0,Jan_2026
943,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618413,Construction of 2 laning with Hard shoulder of Peren-Dimapur section on NH 129A from Design Km 146.208 to Km 163.592 Length- 17.384 km in the state of Nagaland on EPC mode under NHO-TSP Package-III,178,199.02,0.0,76,06/06/2025,11/11/2025,11/02/2021,11.80898876404495,0.0,Jan_2026
944,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,618127,Construction of 2- Lane with paved shoulder from km 56.45 Dharampur More to 93.050 Pakur of NH-333A in the State of Jharkhand on EPC mode,256,0.0,0.0,2,03/05/2027,,27/03/2023,-100.0,0.0,Jan_2026
945,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618324,Construction of 2-lane Aizawl Bypass from km 15.200 to km 34.500 Package-3 on Sairang - Phaibawk section of NH-6 in the State of Mizoram under Bharatmala Pariyojna on EPC Mode under NHO-NE,721,0.0,0.0,0,10/11/2028,,28/02/2023,-100.0,0.0,Jan_2026
946,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,617892,Construction of 2-lane road of Potin to Pangin section of NH-13 from Km 163.59 to Km 206.66 Package-5 on EPC Mode in the State of Arunachal Pradesh under Arunachal Pradesh Package of Roads and Highways of SARDP-NE [Job No SARDP-NE/P-P/Pkg-A/NH-13/Ar.Pr./PWD/2018-19/116],451,0.0,303.39,96,18/11/2023,10/07/2024,01/03/2019,-100.0,67.27050997782705,Jan_2026
947,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618297,Construction of 2-lane with hard shoulder of Kohima - Jessami road on NH-29 Old NH-150 from existing Km 30.474 Near Kidwema road Chakahabama to existing Km 53.220 Near Kikruma Village Design Km 29.60 to Km 51.50 Design length-21.90 Km in the state of Nagaland Under Bharatmala Pariyojna on EPC Mode under NHO Package-II -Balance work,356,0.0,0.0,29,04/01/2026,,11/03/2020,-100.0,0.0,Jan_2026
948,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618423,Construction of 2-Lane with hard shoulders of Merangkong-Tamlu-Mon MTM Road from existing Km 20.456 to Km 41.065 Design Km. 20 to Km. 40.0 Design Length-20.000 Km in the State of Nagaland under SARDP-NE Phase-A Pkg-2 Balance work,216,0.0,25.25,95,21/08/2025,,22/03/2018,-100.0,11.689814814814815,Jan_2026
949,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,619059,Construction of 2-Lane with hard shoulders of Merangkong-Tamlu-Mon Road on EPC Basis from existing road Km. 76.640 to Km 98.065 Design chainage Km. 63.800 to Km. 86.835 Design Length-23.035 Km in the state of Nagaland under SARDP-NE PKG-IV Balance work,324,0.0,65.6,65,10/09/2025,,22/03/2018,-100.0,20.24691358024691,Jan_2026
950,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618422,"Construction of 2-lane with hard shoulders of Merangkong-Tamlu-Mon road Wakching Twon portion on EPC basis from existing Chainage Km 59000 to Km 73640 [Design Km. 59000 to Km, 72450] Design length - 13.450 Km under SARDP-NE package-V Balance work",162,0.0,0.0,0,07/09/2025,,31/03/2021,-100.0,0.0,Jan_2026
951,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618290,"Construction of 2-lane with Paved shoulder of Kohima- Bypass Road Connecting NH-39New NH-02, NH-150New NH-02, NH-61New NH-29, NH-39New NH-02 from Design Km 32.00 to Design Km 43.454Design Length-11.454 Km in the State of Nagaland under SARDP-NE on EPC Mode Package-IV",202,0.0,89.76,34,17/04/2022,02/05/2025,31/07/2020,-100.0,44.43564356435644,Jan_2026
952,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618292,Construction of 2-Lane with paved shoulder of Kohima-Bypass Road connecting New NH-02 and New NH-29 from Design Km 10.500 to design Km 21.000 [Design Length- 10.500 km] including TUNNEL of 500m at Ch. 11.000 in the state of Nagaland Under SARDP-NE on EPC Mode Package-2,277,0.0,172.09,67,15/10/2022,09/01/2024,07/07/2020,-100.0,62.12635379061372,Jan_2026
953,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618291,"Construction of 2-lane with Paved shoulder of Kohima-Bypass Road connecting NH- 39 New NH-02, NH150New NH-02, NH7-61 New NH-29 and NH-39 New NH-02 from Design km 21.000 to km 32.268 [Design length11.268 km] in the state of Nagaland Under SARDP-NE on EPC Mode Package- 3",160,342.29,74.36,35,15/06/2025,06/03/2025,31/07/2020,113.93125000000002,46.475,Jan_2026
954,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618293,"Construction of 2-Lane with paved shoulder of Kohima-Bypass Road connecting NH-39New NH-02, NH-150New NH-02, NH-61New NH-29 and NH-39New NH-02 from design Km 0.00 to Km 10.500 in the State of Nagaland under SARDP-NE on EPC Mode Package-1 -Balance work",232,350.88,0.0,22,08/11/2026,,07/07/2020,51.241379310344826,0.0,Jan_2026
955,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618421,"Construction of 2-Lane with paved shoulder of Shillong Western Bypass starting from NH-06 near Ladumsaw Existing km 60.900 of old NH-40 to NH106 old NH-44E, km 0000 to km 12800 Package-I under SARDP-NE PHASE A in the State of Meghalaya on EPC Mode Greenfield alignment",620,0.0,167.31,54,01/09/2026,,07/03/2023,-100.0,26.98548387096774,Jan_2026
956,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618419,"Construction of 2-Lane with paved shoulders of Shillong Western Bypass starting from NH-06 near Ladumsaw existing Km 60.900 of old NH40 to NH106 old NH 44E Package-III, from km 24700 to km 38256 under SARDP-NE PHASE A in the state of Meghalaya on EPC Mode Greenfield alignment",562,0.0,57.57,42,01/09/2026,,13/03/2023,-100.0,10.243772241992882,Jan_2026
957,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618363,Construction of 2-laning with hard shoulder configuration of Chhumkhum to Tlabung from Design Chainage Km 37.420 to Km 74.950 of NH-302 in Mizoram under Bharatmala Pariyojana on EPC mode [Pkg-B],741,0.0,381.94,61,09/01/2023,30/05/2025,28/06/2021,-100.0,51.5438596491228,Jan_2026
958,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618362,Construction of 2-laning with hard shoulder of Lunglei to Chhumkhum from Design Chainage Km 0.000 to Km 37.420 of NH-302 [Lunglei-Tlabung] Package-A,698,0.0,512.11,64,30/12/2022,18/05/2025,30/03/2021,-100.0,73.36819484240688,Jan_2026
959,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618387,Construction of 2-laning with Hard shoulder of Ukhrul Tolloi - Tadubi section of NH-102A from Design Chainage km 9450 to km 50850 in the State of Manipur on EPC mode under NHO-NE Package-2,579,0.0,234.11,77,01/03/2026,,07/03/2023,-100.0,40.43350604490501,Jan_2026
960,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618388,Construction of 2-laning with Hard shoulder road of Ukhrul - Tolloi - Tadubi section of NH-102A from Design Chainage 50.850 km to 81.870 km in the State of Manipur on EPC mode under NHO-TSP Package -3,316,0.0,227.97,90,20/01/2025,09/03/2025,09/09/2021,-100.0,72.14240506329114,Jan_2026
961,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618389,Construction of 2-laning with Hard shoulder road of Ukhrul - Tolloi - Tadubi section of NH-102A from Design Chainage 81.870 km to 105.825 km in the State of Manipur on EPC mode under NHO-TSP Package -4,311,0.0,247.0,96,28/02/2024,04/10/2025,07/09/2021,-100.0,79.42122186495176,Jan_2026
962,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618424,Construction of 2-Laning with hard shoulders of Hayuliang Hawai bypass Road on EPC basis from design Km. 51.825 to Km. 63.131 Existing Km 45.050 of HayuliangHawai road to Hawai Town under SARDP-NE -Balance work Pkg - IV,257,216.76,0.0,93,02/05/2023,02/07/2026,25/01/2017,-15.657587548638135,0.0,Jan_2026
963,Roads & Highways,Ministry of Road Transport & Highways,NHIDCL,618448,Construction of 2-Laning with Paved Shoulder of New Greenfield Alignment From Chochenpheri at Km 52000 to Helipad near Menla at Km 82000 of Rhenock-Menla Spur NH-717B Package-IIIA on EPC Basis under SARDP-NE Phase 'A' in the State of Sikkim.,817,786.6,32.28,56,09/12/2023,11/09/2025,07/10/2020,-3.720930232558137,3.951040391676867,Jan_2026
